article_link,body_text,pub_date,title,clean_text,damage_level,school
http://sn4hr.org/blog/2015/12/10/15422/,"
snhr: regime warplanes fired several missiles near al bouarad high school in al qouriyeh town in deir ez-zour governorate, partially damaging its fence, december 10, 2015.
","December 10, 2015",regime forces targeted al bouarad high school in al qouriya town in deir ez-zour governorate in december 10,snhr regime warplanes fired several missiles near al bouarad high school in al qouriyeh town in deir ezzour governorate partially damaging its fence december  ,partially damaging,al bouarad high school
http://sn4hr.org/blog/2015/12/09/regime-forces-shelling-targeted-mohammad-marei-al-tawab-school-in-palmyra-city-in-homs-governorate-in-december-8/,"
snhr: regime warplanes fired a missile in the surroundings of mohammad marei al tawab school in palmyra city in homs governorate, partially damaging it, december 8, 2015.
","December 9, 2015",regime forces shelling targeted mohammad marei al tawab school in palmyra city in homs governorate in december 8.,snhr regime warplanes fired a missile in the surroundings of mohammad marei al tawab school in palmyra city in homs governorate partially damaging it december  ,partially damaging,no school found
http://sn4hr.org/blog/2015/12/08/armed-opposition-forces-targeted-omar-al-abrash-school-in-al-juba-in-damascus-city-in-december-8/,"
snhr: 3 mortar shells fired on omar al abrash school in al juba in damascus city by armed opposition artillery, damaging the school building, december 8, 2015.
","December 8, 2015",armed opposition forces targeted omar al abrash school in al juba in damascus city in december 8.,snhr  mortar shells fired on omar al abrash school in al juba in damascus city by armed opposition artillery damaging the school building december  ,damaging,omar al abrash school
http://sn4hr.org/blog/2015/12/07/15248/,"
snhr: regime warplanes targeted school dispensary in palmyra city in homs governorate, destroying it almost completely and turned it out of service, december 6, 2015.
","December 7, 2015",regime forces targeted school dispensary in palmyra city in homs governorate in december 6,snhr regime warplanes targeted school dispensary in palmyra city in homs governorate destroying it almost completely and turned it out of service december  ,completely,school
http://sn4hr.org/blog/2015/12/07/regime-forces-shelling-targeted-mohammad-jawdat-al-abdullah-school-for-girls-in-palmyra-city-in-homs-governorate-in-december-6/,"
snhr: regime warplanes fired missiles on mohammad jawdat al abdullah school for girls in palmyra city in homs governorate, damaging the school building, december 6, 2015.
","December 7, 2015",regime forces shelling targeted mohammad jawdat al abdullah school for girls in palmyra city in homs governorate in december 6,snhr regime warplanes fired missiles on mohammad jawdat al abdullah school for girls in palmyra city in homs governorate damaging the school building december  ,damaging,mohammad jawdat al abdullah school
http://sn4hr.org/blog/2015/12/05/15181/,"
snhr: regime warplanes fired missiles on school in kafr zaita city in hama governorate, partially destroying the school and its fence, december 4, 2015.
","December 5, 2015",regime force shelling targeted school in kafr zaita city in hama governorate in december 4,snhr regime warplanes fired missiles on school in kafr zaita city in hama governorate partially destroying the school and its fence december  ,partially,school
http://sn4hr.org/blog/2015/12/02/regime-forces-targeted-girls-high-school-in-jisr-al-shoughour-city-in-idlib-governorate-in-december-2/,"
snhr: regime warplanes fired missiles on girls high school in jisr al shoughour city in idlib governorate, damaging it’s building severely, partially damaging its fence, and turned it out of service, december 2, 2015.
","December 2, 2015",regime forces targeted girls’ high school in jisr al shoughour city in idlib governorate in december 2.,snhr regime warplanes fired missiles on girls high school in jisr al shoughour city in idlib governorate damaging its building severely partially damaging its fence and turned it out of service december  ,severely,girls high school
http://sn4hr.org/blog/2015/11/28/15018/,"
snhr: regime warplanes missiles fired near mohammad jawdat al abdullah school in palmyra city in homs governorate, partially damaging its fence, november 28, 2015.
","November 28, 2015",regime forces targeted mohammad jawdat al abdullah school in palmyra city in homs governorate in november 28,snhr regime warplanes missiles fired near mohammad jawdat al abdullah school in palmyra city in homs governorate partially damaging its fence november  ,partially damaging,mohammad jawdat al abdullah school
http://sn4hr.org/blog/2015/11/28/15015/,"
snhr: alleged russian warplanes fired missile on the south primary school in al atareb city in aleppo governorate, causing severe damages and partially damaging the fence, november 28, 2015.
","November 28, 2015",alleged russian forces targeted the south primary school in al atareb city in aleppo governorate in november 28,snhr alleged russian warplanes fired missile on the south primary school in al atareb city in aleppo governorate causing severe damages and partially damaging the fence november  ,partially damaging,the south primary school
http://sn4hr.org/blog/2015/11/27/14976/,"
snhr: alleged russian warplanes fired missiles on mohammad awad al saleh preparatory school in palmyra city in homs governorate, causing severe damages, november 27, 2015.
","November 27, 2015",alleged russian warplanes forces targeted school in palmyra city in homs governorate in november 27,snhr alleged russian warplanes fired missiles on mohammad awad al saleh preparatory school in palmyra city in homs governorate causing severe damages november  ,damage,mohammad awad al saleh preparatory school
http://sn4hr.org/blog/2015/11/27/students-arrested-by-government-forces-in-industrial-high-school-in-yabroud-city-in-rif-dimashq-governorate-in-november-26/,"
snhr: government forces raided on the industrial high school in yabroud city in rif dimashq governorate, 15 students and taken to unknown destination, november 26، 2015.
","November 27, 2015",students arrested by government forces in industrial high school in yabroud city in rif dimashq governorate in november 26.,snhr government forces raided on the industrial high school in yabroud city in rif dimashq governorate  students and taken to unknown destination november  ,,the industrial high school
http://sn4hr.org/blog/2015/11/26/14937/,"
snhr: regime warplanes missiles fired on computer school in ma’aret al numan city in idlib governorate damaging it severely, november 26, 2015.
","November 26, 2015","regime forces targeted computer school in ma’aret al numan city in idlib governorate, november 26.",snhr regime warplanes missiles fired on computer school in maaret al numan city in idlib governorate damaging it severely november  ,severely,computer school
http://sn4hr.org/blog/2015/11/25/14921/,"
snhr: alleged russian warplanes fired missiles on rabea al adawiyeh school in jisr al shhoughour city in idlib governorate, damaging its building and its fence, november 25, 2015.
","November 25, 2015",alleged russian forces targeted rabea al adawiyeh school in jisr al shoughour city in idlib governorate in november 25.,snhr alleged russian warplanes fired missiles on rabea al adawiyeh school in jisr al shhoughour city in idlib governorate damaging its building and its fence november  ,damaging,rabea al adawiyeh school
http://sn4hr.org/blog/2015/11/25/14915/,"
snhr: regime warplanes fired missiles on schools complex in deir al asafeer town in rif dimashq governorate, damaging 3 building severely and turned them out of service, november 24, 2015.
","November 25, 2015",regime forces targeted schools complex in deir al asafeer town in rif dimashq governorate in november 24.,snhr regime warplanes fired missiles on schools complex in deir al asafeer town in rif dimashq governorate damaging  building severely and turned them out of service november  ,severely,schools
http://sn4hr.org/blog/2015/11/24/14887/,"
snhr: regime warplanes fired missiles on activities school in jisr al shoughour city in idlib governorate, damaging its building and its fence, november 24, 2015.
","November 24, 2015",regime forces targeted activities school in jisr al shoughour in idlib governorate in november 24.,snhr regime warplanes fired missiles on activities school in jisr al shoughour city in idlib governorate damaging its building and its fence november  ,damaging,activities school
http://sn4hr.org/blog/2015/11/20/regime-forces-targeted-industrial-school-in-al-boulail-town-in-deir-ez-zour-governorate-in-november-20/,"
snhr: regime warplanes fired missiles on industrial school in al boulail town in deir ez-zour governorate and damaged the school, november 20, 2015.
","November 20, 2015",regime forces targeted industrial school in al boulail town in deir ez-zour governorate in november 20,snhr regime warplanes fired missiles on industrial school in al boulail town in deir ezzour governorate and damaged the school november  ,damage,industrial school
